insertId,jsonPayload.data.address,jsonPayload.data.connectionId,jsonPayload.data.duration,jsonPayload.data.elapsedTime,jsonPayload.data.failure.$clusterTime.clusterTime.$timestamp,jsonPayload.data.failure.$clusterTime.signature.hash.data,jsonPayload.data.failure.$clusterTime.signature.hash.type,jsonPayload.data.failure.$clusterTime.signature.keyId.high,jsonPayload.data.failure.$clusterTime.signature.keyId.low,jsonPayload.data.failure.$clusterTime.signature.keyId.unsigned,jsonPayload.data.failure.code,jsonPayload.data.failure.codeName,jsonPayload.data.failure.ok,jsonPayload.data.failure.operationTime.$timestamp,jsonPayload.data.failure.remainingQuiesceTimeMillis,jsonPayload.data.failure.topologyVersion.counter,jsonPayload.data.failure.topologyVersion.processId,jsonPayload.data.reason.commonWireVersion,jsonPayload.data.reason.compatible,jsonPayload.data.reason.heartbeatFrequencyMS,jsonPayload.data.reason.localThresholdMS,jsonPayload.data.reason.logicalSessionTimeoutMinutes,jsonPayload.data.reason.maxElectionId,jsonPayload.data.reason.maxSetVersion,jsonPayload.data.reason.servers,jsonPayload.data.reason.setName,jsonPayload.data.reason.stale,jsonPayload.data.reason.type,jsonPayload.data.topologyId,jsonPayload.data.type,jsonPayload.msg,jsonPayload.timestamp,"labels.""compute.googleapis.com/resource_name""","labels.""k8s-pod/app_kubernetes_io/instance""","labels.""k8s-pod/app_kubernetes_io/name""","labels.""k8s-pod/pod-template-hash""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.cluster_name,resource.labels.container_name,resource.labels.location,resource.labels.namespace_name,resource.labels.pod_name,resource.labels.project_id,resource.type,severity,timestamp
006mztv7nzsyb8ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4922] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.230Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.230249486Z
g1nmw1ppe9us13rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4921] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.230Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.230120761Z
8s7yati1tsrg6vjn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4920] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.230013520Z
5tkrz4ak2cisudn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4919] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229927023Z
88ytm98z5vh7r1xs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4918] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229827903Z
ungfnbt3ze0kqczb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4917] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229712040Z
lnp3zj8ja3emts9v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4916] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229592455Z
46v7l6amz8odxhyz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4915] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229476173Z
bcv5y7wgmb0x3hmt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4914] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229374346Z
tbvtikxk9e6tdxad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4913] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229236598Z
1bi4izzv42lvgj7s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4912] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229128356Z
14xnxq8v4gg8tw81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4911] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.229042085Z
0nlzzyg242sizr2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4910] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228923974Z
ama6wx44hcnropm8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4909] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228817122Z
eam2lgugi8mn4hv3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4908] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228714662Z
o4fgevhbmfx0aq0f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4907] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228593008Z
abr37w28sa9u7ril,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4906] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228476161Z
i0mwx3js5sih2rii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4905] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228363654Z
iqro09beoevatbbg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4904] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228247670Z
z1q461yk86ns4n1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4903] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228183848Z
h68r83lie2bs8atk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4902] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.227Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228109405Z
w59xjl49o3gbkkr5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4901] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.227Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.228007699Z
o22ciy7dwr1p75uc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4900] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.227Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.227983553Z
bkwb04796q2tb1pn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4899] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.227Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.227871704Z
8uolffcputruiti9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[ERROR] [TASK] [4898] [Get documents] execution failed: Topology is closed,2022-11-15T05:14:39.227Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.227525569Z
mp7rrhifogcbuiq3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[WARN] MongoDB had a server selection error and is still disconnected after 5s. We're closing the connection to force a full reconnect.,2022-11-15T05:14:39.221Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:39.221802786Z
dj9qxbgw9xntuu1v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4957] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:38.729Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:38.729570774Z
0g22im8npjlrvwxr,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4897] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:38.712Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:38.712988448Z
zz8cylpztm55cw9n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4956] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:38.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:38.230481765Z
bn2ceeb5iy6k4j9g,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4896] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:38.212Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:38.212755021Z
3hbaa6bkjmz2asxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4955] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:37.730Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:37.730395647Z
l8mlkl8l30k281a2,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4895] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:37.712Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:37.713036103Z
a3n6l12v0mkd4slb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4954] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:37.229Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:37.229611520Z
4dzqms09w00dpnd6,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4894] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:37.210Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:37.211235090Z
i0shvtvmq6c0r63f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4953] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:36.728Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:36.729129013Z
abo0vacixl025ycr,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4893] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:36.710Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:36.710827424Z
32fjis5u2vjfyqdy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4952] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:36.228Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:36.229179063Z
8uyyno61ek51tbyv,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4892] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:36.210Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:36.210961745Z
ive0qe8m43794hoy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4951] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:35.728Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:35.728337349Z
emjz7xgiszuf7f78,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4891] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:35.709Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:40.468707631Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:35.709980325Z
66g7e11264no0e06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4950] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:35.227Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:35.409129473Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:35.227548487Z
c2g37efcw8wtbv4b,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4890] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:35.208Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:35.409129473Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:35.209243008Z
kwvrju2ae8zxw6gd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4949] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:34.726Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:35.409129473Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:34.726950388Z
7kjaolip5z3cydb5,,,,,,,,,,,,,,,,,,13,true,10000,15,30,7fffffff0000000000000005,8,,rs0,,ReplicaSetNoPrimary,,,[ERROR] [TASK] [4889] [Get documents] execution failed: Server selection timed out after 30000 ms,2022-11-15T05:14:34.710Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:35.409129473Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:34.710351014Z
2jk0cushemyena94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[TASK] [4948] [Get documents] Start execution while MongoDB is not connected,2022-11-15T05:14:34.225Z,gke-cluster-2-default-pool-2735dec3-z8dt,mongo-client-nodejs-mongodb-470,mongo-client,5fccd86759,projects/<redacted>/logs/stdout,,2022-11-15T05:14:35.409129473Z,,cluster-2,mongo-client,us-central1-c,infra-mongo-test,mongo-client-nodejs-mongodb-470-5fccd86759-p6c5q,<redacted>,k8s_container,INFO,2022-11-15T05:14:34.226628590Z
